CustomerID,Recency,Frequency,Monetary,rfm_features,rfm_standardized,prediction,RFM_Score,RFM_ScoreGroup,Loyalty
16767,31,11,5599.0,"[31.0,11.0,5599.0]","[0.31146847373446795,1.5265586601413208,0.7480086850492127]",3,4,211,Platinum
13384,31,7,4167.0,"[31.0,7.0,4167.0]","[0.31146847373446795,0.9714464200899314,0.5566980158242667]",1,4,211,Platinum
14339,243,1,310.0,"[243.0,1.0,310.0]","[2.44151093927341,0.13877806001284734,0.041415019175791386]",0,9,333,Silver
16536,111,1,556.0,"[111.0,1.0,556.0]","[1.1152580833718047,0.13877806001284734,0.07427984084432261]",1,7,322,Gold
17655,11,7,2646.0,"[11.0,7.0,2646.0]","[0.11052107132513378,0.9714464200899314,0.3534972281907871]",1,3,111,Platinum
13049,65,2,657.0,"[65.0,2.0,657.0]","[0.653079057830336,0.2775561200256947,0.08777312128546755]",1,7,232,Gold
17629,6,8,1819.0,"[6.0,8.0,1819.0]","[0.06028422072280025,1.1102244801027787,0.24301264477665976]",1,3,111,Platinum
13193,62,1,119.0,"[62.0,1.0,119.0]","[0.6229369474689359,0.13877806001284734,0.015898023490061853]",1,7,223,Gold
17330,23,2,364.0,"[23.0,2.0,364.0]","[0.23108951277073428,0.2775561200256947,0.04862924832254214]",1,7,133,Gold
12917,129,1,594.0,"[129.0,1.0,594.0]","[1.2961107455402052,0.13877806001284734,0.07935652061425832]",1,8,332,Silver
12863,53,1,521.0,"[53.0,1.0,521.0]","[0.5325106163847355,0.13877806001284734,0.06960395158253971]",1,7,232,Gold
16247,171,1,115.0,"[171.0,1.0,115.0]","[1.718100290599807,0.13877806001284734,0.015363636145858093]",0,9,333,Silver
16319,218,1,405.0,"[218.0,1.0,405.0]","[2.1903266862617423,0.13877806001284734,0.054106718600630675]",0,8,332,Silver
14234,23,4,785.0,"[23.0,4.0,785.0]","[0.23108951277073428,0.5551122400513894,0.10487351629998785]",1,4,112,Platinum
13456,18,6,1771.0,"[18.0,6.0,1771.0]","[0.18085266216840074,0.8326683600770841,0.23659999664621464]",1,4,121,Platinum
13892,27,4,631.0,"[27.0,4.0,631.0]","[0.27127899325260113,0.5551122400513894,0.0842996035481431]",1,6,222,Gold
14882,27,2,590.0,"[27.0,2.0,590.0]","[0.27127899325260113,0.2775561200256947,0.07882213327005456]",1,7,232,Gold
16098,88,7,2019.0,"[88.0,7.0,2019.0]","[0.8841685706010702,0.9714464200899314,0.26973201198684776]",1,5,221,Platinum
17759,18,3,843.0,"[18.0,3.0,843.0]","[0.18085266216840074,0.41633418003854206,0.11262213279094237]",1,4,112,Platinum
16446,1,2,168473.0,"[1.0,2.0,168473.0]","[0.010047370120466708,0.2775561200256947,22.507459760010004]",2,5,131,Platinum
15626,75,2,675.0,"[75.0,2.0,675.0]","[0.7535527590350031,0.2775561200256947,0.09017786433438446]",1,6,222,Gold
13403,18,1,75.0,"[18.0,1.0,75.0]","[0.18085266216840074,0.13877806001284734,0.010019762703820496]",1,7,133,Gold
14896,205,2,471.0,"[205.0,2.0,471.0]","[2.059710874695675,0.2775561200256947,0.06292410977999272]",0,7,322,Gold
18027,99,1,116.0,"[99.0,1.0,116.0]","[0.994689641926204,0.13877806001284734,0.015497232981909033]",1,9,333,Silver
14475,72,3,930.0,"[72.0,3.0,930.0]","[0.7234106486736029,0.41633418003854206,0.12424505752737415]",1,6,222,Gold
15695,267,2,411.0,"[267.0,2.0,411.0]","[2.682647822164611,0.2775561200256947,0.054908299616936315]",0,8,332,Silver
13239,262,1,331.0,"[262.0,1.0,331.0]","[2.6324109715622774,0.13877806001284734,0.04422055273286112]",0,9,333,Silver
16716,267,2,901.0,"[267.0,2.0,901.0]","[2.682647822164611,0.2775561200256947,0.1203707492818969]",0,8,332,Silver
14518,65,1,174.0,"[65.0,1.0,174.0]","[0.653079057830336,0.13877806001284734,0.02324584947286355]",1,8,233,Silver
14890,254,1,127.0,"[254.0,1.0,127.0]","[2.552032010598544,0.13877806001284734,0.016966798178469373]",0,9,333,Silver
17948,148,1,359.0,"[148.0,1.0,359.0]","[1.4870107778290726,0.13877806001284734,0.04796126414228744]",0,9,333,Silver
13182,46,1,124.0,"[46.0,1.0,124.0]","[0.46217902554146856,0.13877806001284734,0.016566007670316553]",1,8,233,Silver
17510,25,1,310.0,"[25.0,1.0,310.0]","[0.2511842530116677,0.13877806001284734,0.041415019175791386]",1,8,233,Silver
17843,304,1,208.0,"[304.0,1.0,208.0]","[3.0544005166218793,0.13877806001284734,0.02778814189859551]",0,8,323,Silver
13670,76,1,352.0,"[76.0,1.0,352.0]","[0.7636001291554698,0.13877806001284734,0.04702608628993086]",1,7,223,Gold
14483,282,1,138.0,"[282.0,1.0,138.0]","[2.8333583739716115,0.13877806001284734,0.018436363375029713]",0,9,333,Silver
17705,4,9,1841.0,"[4.0,9.0,1841.0]","[0.04018948048186683,1.2490025401156262,0.24595177516978045]",1,3,111,Platinum
13509,9,7,982.0,"[9.0,7.0,982.0]","[0.09042633108420037,0.9714464200899314,0.13119209300202303]",1,5,122,Platinum
15311,1,91,60913.0,"[1.0,91.0,60913.0]","[0.010047370120466708,12.628803461169108,8.137784074370904]",2,3,111,Platinum
14675,17,1,612.0,"[17.0,1.0,612.0]","[0.17080529204793404,0.13877806001284734,0.08176126366317525]",1,4,112,Platinum
13471,2,4,2550.0,"[2.0,4.0,2550.0]","[0.020094740240933415,0.5551122400513894,0.34067193192989687]",1,3,111,Platinum
13761,51,2,1080.0,"[51.0,2.0,1080.0]","[0.5124158761438021,0.2775561200256947,0.14428458293501514]",1,6,222,Gold
13654,44,6,2726.0,"[44.0,6.0,2726.0]","[0.4420842853005351,0.8326683600770841,0.3641849750748623]",1,4,211,Platinum
16315,331,1,229.0,"[331.0,1.0,229.0]","[3.3256795098744805,0.13877806001284734,0.030593675455665246]",0,9,333,Silver
15785,33,5,2333.0,"[33.0,5.0,2333.0]","[0.33156321397540134,0.6938903000642367,0.3116814185068429]",1,4,211,Platinum
16655,18,6,3807.0,"[18.0,6.0,3807.0]","[0.18085266216840074,0.8326683600770841,0.5086031548459283]",1,3,111,Platinum
17634,37,9,2371.0,"[37.0,9.0,2371.0]","[0.37175269445726816,1.2490025401156262,0.3167580982767786]",1,4,211,Platinum
13802,139,3,4601.0,"[139.0,3.0,4601.0]","[1.3965844467448725,0.41633418003854206,0.6146790426703747]",1,6,321,Gold
12879,45,3,573.0,"[45.0,3.0,573.0]","[0.45213165542100187,0.41633418003854206,0.07655098705718859]",1,7,232,Gold
16122,74,4,684.0,"[74.0,4.0,684.0]","[0.7435053889145363,0.5551122400513894,0.09138023585884292]",1,6,222,Gold
12919,9,6,1339.0,"[9.0,6.0,1339.0]","[0.09042633108420037,0.8326683600770841,0.1788861634722086]",1,4,121,Platinum
13047,32,10,3266.0,"[32.0,10.0,3266.0]","[0.32151584385493465,1.3877806001284734,0.43632726654236986]",1,4,211,Platinum
17806,12,1,544.0,"[12.0,1.0,544.0]","[0.1205684414456005,0.13877806001284734,0.07267667881171133]",1,5,122,Platinum
14823,181,3,329.0,"[181.0,3.0,329.0]","[1.818573991804474,0.41633418003854206,0.04395335906075924]",0,8,323,Silver
13260,62,1,559.0,"[62.0,1.0,559.0]","[0.6229369474689359,0.13877806001284734,0.07468063135247544]",1,7,232,Gold
15057,276,2,1491.0,"[276.0,2.0,1491.0]","[2.7730741532488112,0.2775561200256947,0.19919288255195144]",0,6,321,Gold
16147,134,1,379.0,"[134.0,1.0,379.0]","[1.3463475961425388,0.13877806001284734,0.05063320086330624]",1,8,332,Silver
12974,198,1,146.0,"[198.0,1.0,146.0]","[1.989379283852408,0.13877806001284734,0.019505138063437233]",0,9,333,Silver
15870,33,1,365.0,"[33.0,1.0,365.0]","[0.33156321397540134,0.13877806001284734,0.04876284515859308]",1,6,213,Gold
13029,31,3,1249.0,"[31.0,3.0,1249.0]","[0.31146847373446795,0.41633418003854206,0.166862448227624]",1,6,231,Gold
12877,4,12,1557.0,"[4.0,12.0,1557.0]","[0.04018948048186683,1.6653367201541682,0.2080102737313135]",3,3,111,Platinum
16552,243,2,384.0,"[243.0,2.0,384.0]","[2.44151093927341,0.2775561200256947,0.05130118504356094]",0,8,332,Silver
17572,72,4,229.0,"[72.0,4.0,229.0]","[0.7234106486736029,0.5551122400513894,0.030593675455665246]",1,8,233,Silver
17571,51,4,1522.0,"[51.0,4.0,1522.0]","[0.5124158761438021,0.5551122400513894,0.2033343844695306]",1,4,211,Platinum
14640,25,6,2132.0,"[25.0,6.0,2132.0]","[0.2511842530116677,0.8326683600770841,0.28482845446060395]",1,4,211,Platinum
16820,96,1,497.0,"[96.0,1.0,497.0]","[0.964547531564804,0.13877806001284734,0.06639762751731715]",1,7,322,Gold
13652,46,3,1099.0,"[46.0,3.0,1099.0]","[0.46217902554146856,0.41633418003854206,0.146822922819983]",1,6,222,Gold
13844,12,1,361.0,"[12.0,1.0,361.0]","[0.1205684414456005,0.13877806001284734,0.04822845781438932]",1,7,133,Gold
14657,18,4,858.0,"[18.0,4.0,858.0]","[0.18085266216840074,0.5551122400513894,0.11462608533170647]",1,4,112,Platinum
13242,113,3,273.0,"[113.0,3.0,273.0]","[1.135352823612738,0.41633418003854206,0.0364719362419066]",1,9,333,Silver
15113,10,3,3616.0,"[10.0,3.0,3616.0]","[0.10047370120466707,0.41633418003854206,0.4830861591601988]",1,3,111,Platinum
13514,74,1,152.0,"[74.0,1.0,152.0]","[0.7435053889145363,0.13877806001284734,0.020306719079742873]",1,8,233,Silver
17864,13,3,602.0,"[13.0,3.0,602.0]","[0.1306158115660672,0.41633418003854206,0.08042529530266584]",1,4,112,Platinum
15066,54,1,899.0,"[54.0,1.0,899.0]","[0.5425579865052023,0.13877806001284734,0.120103555609795]",1,6,222,Gold
14793,22,1,230.0,"[22.0,1.0,230.0]","[0.22104214265026756,0.13877806001284734,0.030727272291716186]",1,7,133,Gold
16926,372,1,232.0,"[372.0,1.0,232.0]","[3.7376216848136155,0.13877806001284734,0.030994465963818066]",0,9,333,Silver
18099,128,1,166.0,"[128.0,1.0,166.0]","[1.2860633754197386,0.13877806001284734,0.02217707478445603]",1,9,333,Silver
16014,38,3,677.0,"[38.0,3.0,677.0]","[0.3818000645777349,0.41633418003854206,0.09044505800648635]",1,5,212,Platinum
14006,116,3,968.0,"[116.0,3.0,968.0]","[1.165494933974138,0.41633418003854206,0.12932173729730986]",1,7,322,Gold
17080,23,2,287.0,"[23.0,2.0,287.0]","[0.23108951277073428,0.2775561200256947,0.03834229194661976]",1,7,133,Gold
17515,32,4,647.0,"[32.0,4.0,647.0]","[0.32151584385493465,0.5551122400513894,0.08643715292495814]",1,5,212,Platinum
16910,5,8,1535.0,"[5.0,8.0,1535.0]","[0.05023685060233354,1.1102244801027787,0.20507114333819282]",1,3,111,Platinum
13650,17,6,1841.0,"[17.0,6.0,1841.0]","[0.17080529204793404,0.8326683600770841,0.24595177516978045]",1,3,111,Platinum
14004,44,7,4594.0,"[44.0,7.0,4594.0]","[0.4420842853005351,0.9714464200899314,0.6137438648180181]",1,4,211,Platinum
14649,5,4,1425.0,"[5.0,4.0,1425.0]","[0.05023685060233354,0.5551122400513894,0.1903754913725894]",1,3,111,Platinum
16842,101,3,1267.0,"[101.0,3.0,1267.0]","[1.0147843821671374,0.41633418003854206,0.1692671912765409]",1,6,321,Gold
17230,265,8,3642.0,"[265.0,8.0,3642.0]","[2.6625530819236776,1.1102244801027787,0.4865596768975233]",0,6,321,Gold
13982,40,4,1887.0,"[40.0,4.0,1887.0]","[0.4018948048186683,0.5551122400513894,0.2520972296281237]",1,4,211,Platinum
17362,240,2,313.0,"[240.0,2.0,313.0]","[2.4113688289120097,0.2775561200256947,0.0418158096839442]",0,8,323,Silver
16719,15,7,1819.0,"[15.0,7.0,1819.0]","[0.1507105518070006,0.9714464200899314,0.24301264477665976]",1,3,111,Platinum
15797,114,4,2207.0,"[114.0,4.0,2207.0]","[1.1454001937332048,0.5551122400513894,0.29484821716442444]",1,7,331,Gold
14080,33,1,45.0,"[33.0,1.0,45.0]","[0.33156321397540134,0.13877806001284734,0.006011857622292297]",1,8,233,Silver
17722,97,4,2429.0,"[97.0,4.0,2429.0]","[0.9745949016852706,0.5551122400513894,0.32450671476773313]",1,5,311,Platinum
14403,131,4,1476.0,"[131.0,4.0,1476.0]","[1.3162054857811387,0.5551122400513894,0.19718893001118737]",1,7,331,Gold
12981,30,2,373.0,"[30.0,2.0,373.0]","[0.3014211036140012,0.2775561200256947,0.0498316198470006]",1,7,232,Gold
14918,116,2,1616.0,"[116.0,2.0,1616.0]","[1.165494933974138,0.2775561200256947,0.21589248705831895]",1,6,321,Gold
14799,52,1,159.0,"[52.0,1.0,159.0]","[0.5224632462642688,0.13877806001284734,0.021241896932099453]",1,8,233,Silver
12904,19,2,515.0,"[19.0,2.0,515.0]","[0.19090003228886746,0.2775561200256947,0.06880237056623408]",1,4,112,Platinum
15247,123,1,357.0,"[123.0,1.0,357.0]","[1.235826524817405,0.13877806001284734,0.04769407047018556]",1,9,333,Silver
13044,292,1,568.0,"[292.0,1.0,568.0]","[2.9338320751762788,0.13877806001284734,0.07588300287693389]",0,7,322,Gold
17899,160,1,158.0,"[160.0,1.0,158.0]","[1.6075792192746732,0.13877806001284734,0.021108300096048513]",0,8,323,Silver
15408,265,1,268.0,"[265.0,1.0,268.0]","[2.6625530819236776,0.13877806001284734,0.035803952061651906]",0,8,323,Silver
15947,83,1,1709.0,"[83.0,1.0,1709.0]","[0.8339317199987367,0.13877806001284734,0.22831699281105636]",1,5,221,Platinum
15039,10,47,20075.0,"[10.0,47.0,20075.0]","[0.10047370120466707,6.5225688206038255,2.6819564837226193]",3,3,111,Platinum
15189,2,41,16226.0,"[2.0,41.0,16226.0]","[0.020094740240933415,5.689900460526741,2.1677422617625517]",3,3,111,Platinum
14126,8,3,708.0,"[8.0,3.0,708.0]","[0.08037896096373366,0.41633418003854206,0.09458655992406548]",1,6,132,Gold
16905,6,7,3128.0,"[6.0,7.0,3128.0]","[0.06028422072280025,0.9714464200899314,0.4178909031673401]",1,3,111,Platinum
13094,22,12,1922.0,"[22.0,12.0,1922.0]","[0.22104214265026756,1.6653367201541682,0.25677311888990656]",3,4,121,Platinum
16746,5,18,6769.0,"[5.0,18.0,6769.0]","[0.05023685060233354,2.4980050802312523,0.9043169832288125]",3,3,111,Platinum
17324,18,4,997.0,"[18.0,4.0,997.0]","[0.18085266216840074,0.5551122400513894,0.13319604554278713]",1,5,122,Platinum
14524,32,9,1880.0,"[32.0,9.0,1880.0]","[0.32151584385493465,1.2490025401156262,0.2511620517757671]",1,4,211,Platinum
14522,25,4,975.0,"[25.0,4.0,975.0]","[0.2511842530116677,0.5551122400513894,0.13025691514966645]",1,7,232,Gold
14533,25,7,1953.0,"[25.0,7.0,1953.0]","[0.2511842530116677,0.9714464200899314,0.26091462080748573]",1,5,221,Platinum
13466,185,1,308.0,"[185.0,1.0,308.0]","[1.8587634722863409,0.13877806001284734,0.041147825503689506]",0,9,333,Silver
17594,86,2,1000.0,"[86.0,2.0,1000.0]","[0.8640738303601369,0.2775561200256947,0.13359683605093994]",1,6,222,Gold
14145,47,4,3743.0,"[47.0,4.0,3743.0]","[0.47222639566193525,0.5551122400513894,0.5000529573386682]",1,6,231,Gold
16120,60,4,1310.0,"[60.0,4.0,1310.0]","[0.6028422072280024,0.5551122400513894,0.17501185522673132]",1,5,221,Platinum
13908,80,4,2380.0,"[80.0,4.0,2380.0]","[0.8037896096373366,0.5551122400513894,0.31796046980123704]",1,4,211,Platinum
17385,15,1,267.0,"[15.0,1.0,267.0]","[0.1507105518070006,0.13877806001284734,0.03567035522560096]",1,6,123,Gold
14208,95,1,154.0,"[95.0,1.0,154.0]","[0.9545001614443372,0.13877806001284734,0.020573912751844753]",1,9,333,Silver
13737,201,1,340.0,"[201.0,1.0,340.0]","[2.0195213942138084,0.13877806001284734,0.04542292425731958]",0,8,323,Silver
15466,86,1,331.0,"[86.0,1.0,331.0]","[0.8640738303601369,0.13877806001284734,0.04422055273286112]",1,7,223,Gold
17373,41,4,655.0,"[41.0,4.0,655.0]","[0.41194217493913504,0.5551122400513894,0.08750592761336566]",1,6,222,Gold
13271,38,1,216.0,"[38.0,1.0,216.0]","[0.3818000645777349,0.13877806001284734,0.02885691658700303]",1,6,213,Gold
13791,128,2,1516.0,"[128.0,2.0,1516.0]","[1.2860633754197386,0.2775561200256947,0.20253280345322497]",1,7,331,Gold
13786,368,1,230.0,"[368.0,1.0,230.0]","[3.6974322043317485,0.13877806001284734,0.030727272291716186]",0,9,333,Silver
14152,76,2,626.0,"[76.0,2.0,626.0]","[0.7636001291554698,0.2775561200256947,0.0836316193678884]",1,6,222,Gold
16666,20,1,124.0,"[20.0,1.0,124.0]","[0.20094740240933415,0.13877806001284734,0.016566007670316553]",1,6,123,Gold
13803,256,1,280.0,"[256.0,1.0,280.0]","[2.572126750839477,0.13877806001284734,0.037407114094263186]",0,9,333,Silver
12821,215,1,93.0,"[215.0,1.0,93.0]","[2.160184575900342,0.13877806001284734,0.012424505752737415]",0,9,333,Silver
18241,10,17,2079.0,"[10.0,17.0,2079.0]","[0.10047370120466707,2.359227020218405,0.2777478221499041]",3,3,111,Platinum
16764,4,13,2852.0,"[4.0,13.0,2852.0]","[0.04018948048186683,1.8041147801670154,0.3810181764172807]",3,3,111,Platinum
13621,117,1,213.0,"[117.0,1.0,213.0]","[1.1755423040946047,0.13877806001284734,0.02845612607885021]",1,9,333,Silver
14508,23,2,278.0,"[23.0,2.0,278.0]","[0.23108951277073428,0.2775561200256947,0.037139920422161306]",1,6,123,Gold
17429,129,3,526.0,"[129.0,3.0,526.0]","[1.2961107455402052,0.41633418003854206,0.0702719357627944]",1,7,322,Gold
18035,36,3,727.0,"[36.0,3.0,727.0]","[0.36170532433680147,0.41633418003854206,0.09712489980903334]",1,6,222,Gold
13447,24,3,1137.0,"[24.0,3.0,1137.0]","[0.241136882891201,0.41633418003854206,0.15189960258991872]",1,4,121,Platinum
16099,51,3,738.0,"[51.0,3.0,738.0]","[0.5124158761438021,0.41633418003854206,0.09859446500559368]",1,6,222,Gold
12849,32,2,1057.0,"[32.0,2.0,1057.0]","[0.32151584385493465,0.2775561200256947,0.14121185570584352]",1,6,222,Gold
14968,31,1,149.0,"[31.0,1.0,149.0]","[0.31146847373446795,0.13877806001284734,0.019905928571590053]",1,7,223,Gold
13375,89,1,783.0,"[89.0,1.0,783.0]","[0.894215940721537,0.13877806001284734,0.10460632262788598]",1,7,322,Gold
15419,25,1,135.0,"[25.0,1.0,135.0]","[0.2511842530116677,0.13877806001284734,0.018035572866876893]",1,8,233,Silver
15463,30,1,127.0,"[30.0,1.0,127.0]","[0.3014211036140012,0.13877806001284734,0.016966798178469373]",1,8,233,Silver
16146,158,3,735.0,"[158.0,3.0,735.0]","[1.58748447903374,0.41633418003854206,0.09819367449744086]",0,7,322,Gold
16697,242,1,114.0,"[242.0,1.0,114.0]","[2.4314635691529434,0.13877806001284734,0.015230039309807153]",0,9,333,Silver
17615,131,3,332.0,"[131.0,3.0,332.0]","[1.3162054857811387,0.41633418003854206,0.04435414956891206]",1,9,333,Silver
14280,197,1,135.0,"[197.0,1.0,135.0]","[1.9793319137319414,0.13877806001284734,0.018035572866876893]",0,9,333,Silver
14276,99,3,1126.0,"[99.0,3.0,1126.0]","[0.994689641926204,0.41633418003854206,0.1504300373933584]",1,6,321,Gold
13408,2,62,28127.0,"[2.0,62.0,28127.0]","[0.020094740240933415,8.604239720796535,3.757678207604788]",2,3,111,Platinum
13721,37,1,526.0,"[37.0,1.0,526.0]","[0.37175269445726816,0.13877806001284734,0.0702719357627944]",1,6,222,Gold
16829,157,1,199.0,"[157.0,1.0,199.0]","[1.577437108913273,0.13877806001284734,0.02658577037413705]",0,9,333,Silver
16628,30,5,2209.0,"[30.0,5.0,2209.0]","[0.3014211036140012,0.6938903000642367,0.2951154108365263]",1,4,211,Platinum
13345,288,1,394.0,"[288.0,1.0,394.0]","[2.8936425946944118,0.13877806001284734,0.05263715340407034]",0,8,332,Silver
15901,17,3,371.0,"[17.0,3.0,371.0]","[0.17080529204793404,0.41633418003854206,0.04956442617489872]",1,5,113,Platinum
13722,132,3,2377.0,"[132.0,3.0,2377.0]","[1.3262528559016054,0.41633418003854206,0.31755967929308426]",1,5,311,Platinum
17760,22,2,289.0,"[22.0,2.0,289.0]","[0.22104214265026756,0.2775561200256947,0.03860948561872164]",1,6,123,Gold
18008,71,9,2118.0,"[71.0,9.0,2118.0]","[0.7133632785531362,1.2490025401156262,0.2829580987558908]",1,5,221,Platinum
14353,216,1,91.0,"[216.0,1.0,91.0]","[2.170231946020809,0.13877806001284734,0.012157312080635535]",0,9,333,Silver
16612,33,4,1199.0,"[33.0,4.0,1199.0]","[0.33156321397540134,0.5551122400513894,0.160182606425077]",1,5,221,Platinum
17991,226,2,94.0,"[226.0,2.0,94.0]","[2.270705647225476,0.2775561200256947,0.012558102588788355]",0,9,333,Silver
17896,24,1,257.0,"[24.0,1.0,257.0]","[0.241136882891201,0.13877806001284734,0.03433438686509156]",1,7,133,Gold
14548,151,2,654.0,"[151.0,2.0,654.0]","[1.5171528881904728,0.2775561200256947,0.08737233077731472]",0,8,332,Silver
17286,22,1,153.0,"[22.0,1.0,153.0]","[0.22104214265026756,0.13877806001284734,0.020440315915793813]",1,6,123,Gold
13914,12,2,628.0,"[12.0,2.0,628.0]","[0.1205684414456005,0.2775561200256947,0.08389881303999029]",1,5,122,Platinum
15379,170,7,3729.0,"[170.0,7.0,3729.0]","[1.7080529204793402,0.9714464200899314,0.49818260163395506]",0,5,311,Platinum
14662,29,4,779.0,"[29.0,4.0,779.0]","[0.2913737334935345,0.5551122400513894,0.10407193528368222]",1,5,212,Platinum
18121,150,2,676.0,"[150.0,2.0,676.0]","[1.5071055180700061,0.2775561200256947,0.0903114611704354]",0,7,322,Gold
15752,40,7,2631.0,"[40.0,7.0,2631.0]","[0.4018948048186683,0.9714464200899314,0.351493275650023]",1,4,211,Platinum
16720,27,1,154.0,"[27.0,1.0,154.0]","[0.27127899325260113,0.13877806001284734,0.020573912751844753]",1,7,223,Gold
12909,40,5,2190.0,"[40.0,5.0,2190.0]","[0.4018948048186683,0.6938903000642367,0.2925770709515585]",1,4,211,Platinum
15916,17,8,1546.0,"[17.0,8.0,1546.0]","[0.17080529204793404,1.1102244801027787,0.20654070853475315]",1,3,111,Platinum
13955,155,2,326.0,"[155.0,2.0,326.0]","[1.5573423686723398,0.2775561200256947,0.04355256855260642]",0,8,323,Silver
18139,18,6,8436.0,"[18.0,6.0,8436.0]","[0.18085266216840074,0.8326683600770841,1.1270229089257293]",1,3,111,Platinum
17636,20,1,290.0,"[20.0,1.0,290.0]","[0.20094740240933415,0.13877806001284734,0.038743082454772586]",1,7,133,Gold
13388,132,2,679.0,"[132.0,2.0,679.0]","[1.3262528559016054,0.2775561200256947,0.09071225167858822]",1,7,322,Gold
16627,80,1,325.0,"[80.0,1.0,325.0]","[0.8037896096373366,0.13877806001284734,0.04341897171655548]",1,8,233,Silver
12956,307,1,111.0,"[307.0,1.0,111.0]","[3.0845426269832794,0.13877806001284734,0.014829248801654335]",0,9,333,Silver
18213,237,1,233.0,"[237.0,1.0,233.0]","[2.3812267185506095,0.13877806001284734,0.031128062799869006]",0,9,333,Silver
12929,312,1,118.0,"[312.0,1.0,118.0]","[3.134779477585613,0.13877806001284734,0.015764426654010913]",0,9,333,Silver
16826,52,1,344.0,"[52.0,1.0,344.0]","[0.5224632462642688,0.13877806001284734,0.04595731160152334]",1,8,233,Silver
